Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2355729695, 900, 0, 43, 1025, 198, 92, 78, 18, 1, 1367
2355730720, 900, 0, 49, 1031, 211, 92, 81, 18, 1, 1382
2355731751, 900, 0, 46, 1025, 203, 92, 80, 18, 1, 1399
2355732778, 900, 0, 51, 1019, 199, 92, 77, 18, 1, 1349
2355733797, 901, 0, 42, 1016, 197, 92, 75, 18, 1, 1326
2355734814, 901, 0, 43, 1021, 219, 92, 76, 18, 1, 1352
2355735835, 900, 0, 45, 1029, 177, 92, 76, 18, 1, 1319
2355736864, 902, 0, 46, 1017, 201, 92, 76, 18, 1, 1321
2355737883, 900, 0, 46, 1021, 184, 92, 73, 18, 1, 1298
2355738905, 900, 0, 44, 1024, 201, 92, 70, 18, 1, 1222
2355739930, 900, 0, 45, 1020, 194, 92, 72, 18, 1, 1266
2355740952, 900, 0, 44, 1023, 192, 92, 74, 18, 1, 1292
2355741975, 900, 0, 41, 1024, 213, 92, 74, 18, 1, 1304
2355743000, 900, 0, 42, 1017, 174, 92, 75, 18, 1, 1289
2355744019, 901, 0, 50, 1025, 197, 92, 75, 18, 1, 1306
2355745044, 900, 0, 50, 1023, 187, 92, 76, 18, 1, 1319
2355746068, 901, 0, 43, 1017, 185, 92, 76, 18, 1, 1318
2355747087, 902, 0, 43, 1028, 196, 92, 76, 18, 1, 1316
2355748115, 902, 0, 44, 1019, 178, 92, 81, 18, 1, 1402
2355749135, 902, 0, 49, 1028, 177, 92, 80, 18, 1, 1417
2355750164, 901, 0, 48, 1022, 204, 92, 78, 18, 1, 1363
2355751187, 901, 0, 46, 1034, 201, 92, 77, 18, 1, 1349
2355752221, 903, 0, 47, 1028, 200, 92, 77, 18, 1, 1345
2355753250, 900, 0, 53, 1023, 191, 92, 79, 18, 1, 1354
2355754273, 901, 0, 37, 1030, 187, 92, 75, 18, 1, 1316
2355755303, 900, 0, 49, 1033, 196, 92, 75, 18, 1, 1306
2355756336, 902, 0, 40, 1026, 196, 92, 73, 18, 1, 1272
2355757362, 901, 0, 50, 1035, 199, 92, 75, 18, 1, 1300
2355758397, 901, 0, 46, 1021, 200, 92, 77, 18, 1, 1316
2355759418, 902, 0, 49, 1015, 190, 92, 73, 18, 1, 1257
2355760433, 900, 0, 50, 1020, 207, 92, 74, 18, 1, 1288
2355761455, 900, 0, 47, 1022, 186, 92, 79, 18, 1, 1386
2355762477, 900, 0, 45, 1016, 195, 92, 77, 18, 1, 1344
2355763493, 900, 0, 42, 1019, 212, 92, 75, 18, 1, 1332
2355764512, 901, 0, 45, 1019, 197, 92, 75, 18, 0, 1327
2355765533, 900, 0, 52, 1014, 229, 92, 84, 18, 0, 1429
2355766547, 951, 0, 59, 1055, 299, 92, 91, 19, 0, 1675
2355767603, 950, 0, 54, 1052, 337, 92, 100, 19, 0, 1842
2355768655, 950, 0, 58, 1047, 339, 92, 100, 19, 0, 1869
