Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354216648, 950, 1, 71, 1054, 347, 9, 74, 19, 0, 1391
2354217702, 951, 2, 61, 1044, 361, 9, 74, 19, 0, 1403
2354218746, 952, 0, 64, 1048, 353, 9, 74, 19, 0, 1388
2354219794, 951, 0, 61, 1047, 361, 9, 73, 19, 0, 1387
2354220841, 952, 0, 52, 1041, 344, 9, 73, 19, 0, 1386
2354221882, 951, 0, 56, 1046, 358, 9, 73, 19, 0, 1373
2354222928, 951, 1, 52, 1042, 337, 9, 73, 19, 0, 1385
2354223970, 951, 0, 51, 1043, 356, 9, 73, 19, 0, 1370
2354225013, 951, 0, 52, 1048, 353, 9, 73, 19, 0, 1371
2354226061, 950, 0, 57, 1043, 351, 9, 72, 19, 0, 1352
2354227104, 951, 0, 63, 1046, 334, 9, 71, 19, 0, 1325
2354228150, 952, 1, 50, 1042, 334, 9, 69, 19, 0, 1287
2354229192, 951, 0, 53, 1043, 328, 9, 66, 19, 0, 1240
2354230235, 950, 0, 53, 1043, 320, 9, 65, 19, 0, 1218
2354231279, 950, 0, 51, 1044, 312, 9, 64, 19, 0, 1204
2354232323, 950, 2, 48, 1042, 292, 9, 62, 19, 0, 1155
2354233365, 951, 0, 50, 1042, 302, 9, 61, 19, 0, 1158
2354234407, 952, 0, 46, 1048, 303, 9, 61, 19, 0, 1126
2354235455, 950, 0, 44, 1052, 285, 9, 60, 19, 0, 1116
2354236507, 951, 0, 50, 1045, 294, 9, 61, 19, 0, 1130
2354237552, 951, 0, 49, 1040, 294, 9, 62, 19, 0, 1161
2354238592, 951, 0, 52, 1041, 308, 9, 62, 19, 0, 1178
2354239633, 950, 0, 56, 1047, 293, 9, 62, 19, 0, 1178
2354240680, 902, 0, 55, 1003, 295, 9, 62, 18, 0, 1112
2354241683, 901, 0, 52, 1011, 298, 9, 62, 18, 0, 1116
2354242694, 950, 1, 48, 1052, 310, 9, 62, 19, 0, 1178
2354243746, 900, 1, 49, 1014, 281, 9, 62, 18, 0, 1116
2354244760, 901, 0, 55, 1001, 294, 9, 62, 18, 0, 1099
2354245761, 950, 0, 57, 1048, 317, 9, 66, 19, 0, 1216
2354246809, 951, 0, 53, 1040, 317, 9, 66, 19, 0, 1228
2354247849, 952, 1, 55, 1049, 311, 9, 64, 19, 0, 1206
2354248898, 950, 0, 58, 1049, 325, 9, 63, 19, 0, 1197
2354249947, 950, 0, 57, 1047, 300, 9, 63, 19, 0, 1197
2354250994, 951, 0, 61, 1052, 317, 9, 63, 19, 0, 1165
2354252046, 950, 0, 51, 1050, 280, 9, 59, 19, 0, 1088
2354253096, 950, 0, 58, 1050, 283, 9, 56, 19, 0, 1064
2354254146, 950, 0, 48, 1049, 271, 9, 56, 19, 0, 1064
2354255195, 950, 0, 50, 1050, 287, 9, 56, 19, 0, 1064
2354256245, 950, 1, 55, 1044, 273, 9, 56, 19, 0, 1055
2354257289, 900, 0, 59, 1005, 267, 9, 56, 18, 0, 1000
2354258294, 900, 0, 46, 1018, 260, 9, 55, 18, 0, 961
2354259312, 950, 0, 53, 1053, 262, 9, 52, 19, 0, 985
2354260365, 950, 0, 49, 1052, 257, 9, 52, 19, 0, 979
2354261417, 950, 1, 54, 1045, 268, 9, 55, 19, 0, 1022
2354262462, 950, 0, 49, 1054, 274, 9, 57, 19, 0, 1064
2354263516, 950, 1, 53, 1042, 278, 9, 57, 19, 0, 1074
2354264558, 951, 0, 49, 1046, 269, 9, 56, 19, 0, 1039
2354265604, 951, 0, 43, 1049, 255, 9, 52, 19, 0, 987
2354266653, 901, 0, 46, 1005, 237, 9, 51, 18, 0, 918
2354267658, 951, 0, 47, 1052, 240, 9, 51, 19, 0, 948
2354268710, 951, 0, 40, 1049, 237, 9, 48, 19, 0, 906
2354269759, 900, 0, 43, 1000, 229, 9, 50, 18, 0, 875
2354270760, 901, 0, 33, 1001, 221, 9, 48, 18, 0, 861
2354271761, 902, 0, 53, 1014, 232, 9, 50, 18, 1, 867
2354272775, 952, 0, 42, 1049, 270, 9, 52, 19, 1, 973
2354273824, 901, 1, 50, 1003, 265, 9, 56, 18, 1, 970
2354274827, 950, 0, 51, 1047, 289, 9, 56, 19, 1, 1064
2354275874, 900, 0, 42, 1003, 277, 9, 58, 18, 1, 1017
2354276877, 900, 0, 55, 1001, 282, 9, 58, 18, 1, 1044
2354277878, 901, 1, 49, 1007, 284, 9, 62, 18, 1, 1081
2354278885, 951, 0, 54, 1055, 304, 9, 62, 19, 1, 1178
2354279940, 901, 0, 49, 1004, 303, 9, 64, 18, 1, 1135
2354280944, 950, 0, 60, 1055, 336, 9, 69, 19, 1, 1272
2354281999, 900, 0, 56, 1001, 334, 9, 70, 18, 1, 1256
2354283000, 951, 0, 56, 1051, 367, 9, 72, 19, 1, 1345
2354284051, 951, 0, 51, 1046, 375, 9, 77, 19, 1, 1440
2354285097, 951, 0, 61, 1049, 392, 9, 78, 19, 1, 1478
2354286146, 950, 1, 71, 1053, 391, 9, 81, 19, 1, 1520
2354287199, 951, 0, 63, 1054, 411, 9, 81, 19, 1, 1539
2354288253, 950, 0, 68, 1051, 402, 9, 83, 19, 1, 1551
2354289304, 951, 0, 60, 1051, 418, 9, 85, 19, 1, 1596
2354290355, 950, 1, 67, 1052, 431, 9, 88, 19, 1, 1645
2354291407, 950, 0, 64, 1053, 454, 9, 91, 19, 1, 1680
2354292460, 951, 0, 74, 1055, 455, 9, 95, 19, 1, 1775
2354293515, 900, 0, 70, 1012, 464, 9, 97, 18, 1, 1718
2354294527, 950, 0, 80, 1054, 481, 9, 97, 19, 1, 1843
2354295581, 901, 0, 75, 1021, 483, 9, 101, 18, 1, 1781
2354296602, 952, 0, 77, 1050, 527, 9, 104, 19, 1, 1958
2354297652, 951, 1, 74, 1050, 520, 9, 106, 19, 1, 2005
2354298702, 951, 0, 70, 1043, 540, 9, 109, 19, 1, 2052
2354299745, 952, 1, 69, 1047, 546, 9, 111, 19, 1, 2097
2354300792, 902, 0, 73, 1011, 538, 9, 116, 18, 1, 2042
2354301803, 901, 0, 88, 1003, 551, 9, 116, 18, 1, 2088
2354302806, 950, 0, 82, 1050, 607, 9, 118, 19, 1, 2219
2354303856, 950, 0, 75, 1049, 588, 9, 119, 19, 1, 2259
2354304905, 950, 0, 77, 1042, 599, 9, 119, 19, 1, 2261
2354305947, 951, 0, 77, 1046, 592, 9, 122, 19, 1, 2305
2354306993, 951, 0, 86, 1051, 626, 9, 123, 19, 1, 2326
2354308044, 950, 0, 79, 1041, 614, 9, 124, 19, 1, 2341
2354309086, 950, 0, 80, 1042, 615, 9, 125, 19, 1, 2374
2354310128, 951, 0, 84, 1046, 615, 9, 127, 19, 1, 2405
2354311175, 950, 0, 82, 1042, 649, 9, 128, 19, 1, 2425
2354312217, 900, 0, 89, 1001, 624, 9, 134, 18, 1, 2372
2354313219, 953, 0, 78, 1043, 687, 9, 136, 19, 1, 2572
2354314262, 951, 0, 85, 1044, 684, 9, 143, 19, 1, 2656
2354315306, 900, 0, 104, 1009, 687, 9, 143, 18, 1, 2574
2354316315, 950, 0, 95, 1052, 712, 9, 145, 19, 1, 2751
2354317367, 950, 0, 85, 1044, 723, 9, 145, 19, 1, 2755
2354318411, 900, 0, 94, 1004, 712, 9, 147, 18, 1, 2630
2354319415, 953, 1, 91, 1051, 748, 9, 149, 19, 1, 2812
2354320466, 950, 0, 91, 1051, 741, 9, 151, 19, 1, 2856
2354321517, 950, 1, 94, 1048, 749, 9, 154, 19, 1, 2910
