Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354338384, 901, 0, 9, 1002, 30, 9, 7, 18, 1, 101
2354339386, 901, 0, 9, 1004, 24, 9, 5, 18, 1, 90
2354340390, 950, 0, 7, 1055, 24, 9, 5, 19, 1, 85
2354341445, 951, 0, 9, 1055, 20, 9, 4, 19, 1, 76
2354342500, 952, 0, 11, 1052, 19, 9, 4, 19, 1, 74
2354343552, 901, 0, 5, 1012, 10, 9, 3, 18, 1, 38
2354344564, 901, 0, 2, 1004, 10, 9, 2, 18, 1, 36
2354345568, 900, 0, 5, 1004, 9, 9, 2, 18, 1, 36
2354346572, 901, 0, 8, 1006, 10, 9, 2, 18, 1, 36
2354347578, 950, 0, 6, 1056, 11, 9, 2, 19, 1, 38
2354348634, 900, 0, 7, 1011, 10, 9, 2, 18, 1, 36
2354349645, 902, 0, 5, 1002, 9, 9, 2, 18, 1, 36
2354350647, 902, 0, 2, 1008, 9, 9, 2, 18, 1, 36
2354351655, 901, 0, 3, 1009, 10, 9, 2, 18, 1, 36
2354352664, 900, 0, 10, 1022, 10, 9, 2, 18, 1, 36
2354353686, 902, 0, 4, 1019, 8, 9, 2, 18, 1, 27
2354354705, 902, 0, 2, 1019, 4, 9, 1, 18, 1, 18
2354355724, 900, 0, 4, 1016, 5, 9, 1, 18, 1, 18
2354356740, 901, 0, 5, 1013, 5, 9, 1, 18, 1, 18
2354357753, 900, 0, 3, 1006, 4, 9, 1, 18, 1, 18
2354358759, 902, 0, 2, 1012, 5, 9, 1, 18, 1, 18
2354359771, 901, 0, 0, 1009, 5, 9, 1, 18, 1, 18
2354360780, 900, 0, 3, 1014, 6, 9, 1, 18, 1, 18
2354361794, 900, 0, 1, 1011, 4, 9, 1, 18, 1, 18
2354362805, 901, 0, 2, 1017, 5, 9, 1, 18, 1, 18
2354363822, 900, 0, 2, 1013, 5, 9, 1, 18, 1, 18
2354364835, 900, 0, 0, 1013, 4, 9, 1, 18, 1, 18
2354365848, 900, 0, 3, 1015, 5, 9, 1, 18, 1, 18
2354366863, 902, 0, 5, 1027, 5, 9, 1, 18, 1, 18
2354367890, 901, 0, 4, 1038, 4, 9, 1, 18, 1, 18
2354368928, 901, 0, 7, 1023, 5, 9, 1, 18, 1, 18
2354369951, 901, 0, 8, 1028, 5, 9, 1, 18, 1, 18
2354370979, 901, 0, 0, 1022, 1, 9, 0, 18, 1, 0
2354372001, 901, 0, 0, 1022, 0, 9, 0, 18, 1, 0
2354373023, 902, 0, 0, 1019, 0, 9, 0, 18, 1, 0
2354374042, 901, 0, 0, 1027, 0, 9, 0, 18, 1, 0
2354375069, 900, 0, 0, 1027, 0, 9, 0, 18, 1, 0
2354376096, 901, 0, 0, 1023, 0, 9, 0, 18, 1, 0
2354377119, 900, 0, 0, 1025, 0, 9, 0, 18, 1, 0
2354378144, 901, 0, 0, 1034, 0, 9, 0, 18, 1, 0
2354379178, 901, 1, 0, 1038, 0, 9, 0, 18, 1, 0
2354380216, 900, 0, 0, 1034, 0, 9, 0, 18, 1, 0
2354381250, 901, 0, 0, 1036, 0, 9, 0, 18, 1, 0
2354382286, 900, 0, 0, 1029, 0, 9, 0, 18, 1, 0
2354383315, 901, 0, 0, 1031, 0, 9, 0, 18, 1, 0
2354384346, 901, 0, 0, 1026, 0, 9, 0, 18, 1, 0
2354385372, 900, 0, 0, 1029, 0, 9, 0, 18, 1, 0
2354386401, 900, 0, 0, 1034, 0, 9, 0, 18, 1, 0
2354387436, 901, 0, 0, 1041, 0, 9, 0, 18, 1, 0
2354388477, 901, 0, 0, 1048, 0, 9, 0, 18, 1, 0
2354389525, 902, 1, 0, 1050, 0, 9, 0, 18, 1, 0
2354390575, 900, 0, 0, 1051, 0, 9, 0, 18, 1, 0
2354391626, 851, 0, 0, 1001, 0, 9, 0, 17, 1, 0
2354392627, 900, 0, 0, 1045, 0, 9, 0, 18, 1, 0
2354393672, 900, 0, 0, 1055, 0, 9, 0, 18, 1, 0
2354394727, 900, 0, 0, 1047, 0, 9, 0, 18, 1, 0
2354395774, 901, 0, 0, 1049, 0, 9, 0, 18, 1, 0
2354396823, 900, 0, 0, 1046, 0, 9, 0, 18, 1, 0
2354397869, 901, 0, 0, 1055, 0, 9, 0, 18, 1, 0
2354398924, 900, 0, 0, 1052, 0, 9, 0, 18, 1, 0
2354399977, 900, 0, 0, 1055, 0, 9, 0, 18, 1, 0
2354401033, 900, 0, 0, 1053, 0, 9, 0, 18, 1, 0
2354402086, 852, 0, 0, 1001, 0, 9, 0, 17, 1, 0
2354403087, 852, 0, 0, 1007, 0, 9, 0, 17, 1, 0
2354404094, 850, 0, 0, 1005, 0, 9, 0, 17, 1, 0
2354405099, 850, 0, 0, 1004, 0, 9, 0, 17, 1, 0
2354406103, 850, 0, 0, 1003, 0, 9, 0, 17, 1, 0
2354407106, 900, 0, 0, 1059, 0, 9, 0, 18, 1, 0
2354408165, 852, 1, 0, 1013, 0, 9, 0, 17, 1, 0
2354409178, 851, 0, 0, 1011, 0, 9, 0, 17, 1, 0
2354410189, 851, 0, 0, 1017, 0, 9, 0, 17, 1, 0
2354411206, 851, 0, 0, 1002, 0, 9, 0, 17, 1, 0
2354412208, 850, 0, 0, 1012, 0, 9, 0, 17, 1, 0
2354413220, 901, 0, 0, 1055, 0, 9, 0, 18, 1, 0
2354414275, 852, 0, 1, 1001, 0, 9, 0, 17, 1, 0
2354415276, 850, 0, 0, 1007, 0, 9, 0, 17, 1, 0
2354416283, 850, 0, 0, 1017, 0, 9, 0, 17, 1, 0
2354417300, 850, 0, 0, 1028, 0, 9, 0, 17, 1, 0
